objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid,w1,w2
1237670960013836301,39.4050359025198,26.4483429157152,17.87541,16.53968,16.00409,15.80071,15.70522,5934,301,2,113,3555617549884432384,STAR,-0.0001744785,3158,54794,93,14.20866,14.24583
1237670960018948351,46.0061565862988,36.8355678959589,17.37828,15.81627,15.41369,15.2509,15.19626,5934,301,2,191,2748356375418529792,STAR,-0.000290602,2441,54065,126,13.94519,13.92318
1237670960019210343,46.4156320926255,37.2542679997516,18.37305,17.15296,16.71996,16.5641,16.5192,5934,301,2,195,2748361048342947840,STAR,9.950543E-06,2441,54065,143,15.18217,15.01632
1237670960019472665,46.8054498172542,37.8602304292442,19.29903,18.025,17.511,17.32688,17.25888,5934,301,2,199,2748463302924331008,STAR,-0.0001660485,2441,54065,515,15.78042,15.69623
1237670962164728415,42.0284441090961,34.2056305651903,19.0389,17.99104,17.78935,17.69899,17.67182,5934,301,6,165,2677475803444307968,STAR,0.0001478506,2378,53759,312,16.15283,16.24719
1237670962164924871,42.0923915970633,34.6351641367344,19.49698,17.97762,17.4034,17.15083,17.03662,5934,301,6,168,8167416573851883520,STAR,-0.0004613228,7254,56625,504,15.50765,15.54207
1237670962165121530,42.4675458165465,34.9655263427422,19.02012,17.88577,17.9796,18.07535,18.17195,5934,301,6,171,8167429767991416832,STAR,-0.0008718756,7254,56625,552,18.38033,19.83041
1237670962166497852,44.3002856436536,37.7251525692609,19.06209,17.80704,17.31321,17.13017,17.06402,5934,301,6,192,2748418222947592192,STAR,7.313854E-05,2441,54065,351,15.75192,15.77441
1237670963776389260,143.764456734641,14.1769215093982,18.30137,17.34235,16.96992,16.77662,16.7424,5935,301,1,181,3598417689934143488,STAR,0.001019978,3196,54834,151,15.45374,15.45371
1237671067381924016,22.1477628411335,39.6098929746069,16.81065,15.94439,16.20005,16.42938,16.60388,5959,301,2,20,2299257266114684928,STAR,-0.0001603742,2042,53378,617,16.07431,16.38717
1237671123753959734,120.153437755826,7.3953430722967,18.02612,16.51565,15.95758,15.76388,15.67797,5972,301,3,29,2314946748713297920,STAR,6.346869E-05,2056,53463,351,14.17861,14.18907
1237671123754090622,120.36209080582,7.46088677300187,19.02167,18.08142,17.80023,17.69081,17.66056,5972,301,3,31,5452941154852296704,STAR,0.0006372811,4843,55860,756,16.37188,17.95421
1237671123754615169,121.609955964741,7.80095969337166,16.01821,14.99738,14.81056,14.79441,14.83533,5972,301,3,39,2315012169655150592,STAR,0.0002062816,2056,53463,589,13.77285,13.79588
1237671123755991340,124.71770820661,8.57819419707382,17.78325,16.76855,16.43345,16.29831,16.26742,5972,301,3,60,2894732983867041792,STAR,0.0001029351,2571,54055,161,15.04366,15.09348
1237671123756843239,126.570658142852,9.0076088179201,16.99462,15.86349,15.73925,15.73263,15.77929,5972,301,3,73,2895902589377865728,STAR,1.428094E-05,2572,54056,320,14.64327,14.63896
1237671123759136865,131.745268232068,10.3603215569157,16.19651,15.06802,14.79125,14.70818,14.71198,5972,301,3,108,3002856484901067776,STAR,6.316658E-05,2667,54142,296,13.56183,13.66353
1237671123759661153,132.936168405747,10.5794741214309,17.51971,16.52431,16.20435,16.08471,16.04791,5972,301,3,116,3002819376383630336,STAR,0.0006510172,2667,54142,161,14.80388,14.7618
1237671123760250911,134.16992863251,10.9654979044355,17.35003,17.1621,16.92524,16.92788,16.45268,5972,301,3,125,2899259673741912064,QSO,0.2735199,2575,54085,245,12.74981,11.66845
1237671123766542345,148.573290870748,13.9536331819558,19.27265,16.98429,16.0365,15.6548,15.42608,5972,301,3,221,3657008466326822912,STAR,6.332227E-05,3248,54880,311,13.49557,13.58833
1237671123767263296,150.296941263264,14.2324333964769,19.3926,17.89624,17.20894,16.92184,16.74343,5972,301,3,232,3657064816297746432,STAR,0.0001830685,3248,54880,516,14.99095,15.06218
1237671123767394494,150.657682627027,14.2359588312985,18.03431,16.51163,15.92882,15.70647,15.60701,5972,301,3,234,3657062892152397824,STAR,8.84155E-05,3248,54880,509,14.01399,14.15521
1237671768539791789,244.59921601952,62.499416327212,19.39219,18.0783,17.59802,17.44234,17.38824,6122,301,4,88,2871118775170656256,STAR,-0.0004618467,2550,54206,269,15.99187,15.885
1237671768540512275,247.692141413824,63.1212062221885,17.76938,16.78193,16.48972,16.37543,16.361,6122,301,4,99,2871184745868322816,STAR,-0.0006512572,2550,54206,509,15.20552,15.28743
1237671768540512315,247.754681652168,63.1273420798143,17.61922,16.42047,15.98996,15.84309,15.80719,6122,301,4,99,2871183371478788096,STAR,-8.875257E-05,2550,54206,504,14.50813,14.64053
1237671768540643393,248.639358852524,63.1164298260437,18.20205,17.23724,16.87454,16.7359,16.68887,6122,301,4,101,2871196565618321408,STAR,-0.0009642693,2550,54206,552,15.50914,15.55963
1237671768540709110,248.9256544463,63.1790446929873,18.14281,16.9943,17.17087,17.3074,17.44317,6122,301,4,102,2871194916350879744,STAR,-0.0004763489,2550,54206,546,16.55895,16.54928
1237671768541495361,252.690834633738,63.6075480048408,17.2676,16.1529,15.73552,15.58599,15.53017,6122,301,4,114,393069662998390784,STAR,-0.0004781278,349,51699,475,14.23599,14.24123
1237671768542478584,257.594190076205,64.1008480005147,19.17278,18.93275,18.62308,18.56646,18.7081,6122,301,4,129,394143885724510208,QSO,1.251872,350,51691,287,15.04631,13.65912
1237671768543461560,262.905108902517,64.4053672517561,16.5367,16.72681,17.21441,17.55054,17.84255,6122,301,4,144,2872217742847535104,STAR,-0.0002051024,2551,54552,171,17.21684,17.12357
1237671958597599328,210.67360273901,-8.26940579998256,17.9043,16.2713,15.66687,15.48862,15.38126,6166,301,6,172,3058103653815576576,STAR,-8.748571E-05,2716,54628,580,13.95107,13.98438
1237672027307311498,304.095378188013,60.732639061504,19.25714,17.32597,16.51242,16.19607,16.01343,6182,301,6,23,2875705938638039040,STAR,-0.0001885749,2554,54263,573,14.40147,14.52744
1237673706110124663,101.14025720095,38.0541827258077,17.6075,16.4271,16.01052,15.85645,15.79523,6573,301,5,137,3019802987087292416,STAR,0.0001549028,2682,54401,507,14.4236,14.37135
1237673706110649194,102.422996126861,38.6270809529088,19.36337,18.08265,17.57855,17.40929,17.31939,6573,301,5,145,3019832124145428480,STAR,-9.139584E-05,2682,54401,613,15.88312,15.79508
1237673706112221670,106.766470975101,39.7323834900455,19.44836,17.7827,17.08159,16.80251,16.65122,6573,301,5,169,3313654343252600832,STAR,-5.945498E-05,2943,54502,476,14.9911,15.10067
1237673706112418017,107.298331876104,39.9588437904619,18.18547,16.57914,15.92512,15.68916,15.58076,6573,301,5,172,3308027867778017280,STAR,-0.0001406827,2938,54526,487,13.99445,14.07298
1237673706112418082,107.337702311779,39.9444914678554,18.68743,17.12236,16.46455,16.20788,16.07677,6573,301,5,172,3313660665444460544,STAR,5.096586E-05,2943,54502,499,14.41354,14.62781
1237673706113008171,109.045362377815,40.36282926018,19.19176,17.96692,17.5263,17.35994,17.26576,6573,301,5,181,3608626105877110784,STAR,7.434413E-05,3205,54848,425,15.80515,15.8581
1237673706113597989,110.728238540247,40.811102043858,19.39291,17.56696,16.41656,15.8503,15.40134,6573,301,5,190,2098763518722467840,GALAXY,0.09651744,1864,53313,313,12.4974,12.38435
1237673706113925373,111.732134030282,40.986819465102,17.75733,16.45265,16.01713,15.85688,15.8081,6573,301,5,195,3041153299731474432,STAR,0.0001422133,2701,54154,355,14.52014,14.69275
1237673706113925406,111.733651230378,41.0266863086118,17.82755,16.81594,15.92118,15.42802,15.08365,6573,301,5,195,4118689830870996992,QSO,0.129403,3658,55205,538,12.00169,11.61646
1237673706114973869,114.696616405344,41.7486879395213,18.35232,17.32871,17.10179,17.05614,17.04457,6573,301,5,211,3020954996234545152,STAR,-0.0005106044,2683,54153,602,16.0482,16.33613
1237673706116088011,118.063653144057,42.249824481711,18.13319,16.16584,15.19705,14.68307,14.25628,6573,301,5,228,488673301665703936,GALAXY,0.04154307,434,51885,119,11.44016,11.44016
1237673706117136630,121.298754489824,42.78781463328,19.1071,18.11619,17.84034,17.73954,17.7045,6573,301,5,244,9319086291986700288,STAR,-8.901825E-06,8277,57073,46,16.62652,16.73379
1237673706117726312,123.102756139007,42.9433037044903,18.00622,16.96433,16.54592,16.39017,16.3357,6573,301,5,253,614855185583335424,STAR,-0.0008793322,546,52205,414,15.02312,15.17892
1237678598080626747,337.431981503918,2.93408455526982,18.51955,17.58089,17.29969,17.19081,17.12343,7712,301,5,179,12771209503464249344,STAR,-0.001246908,11343,58430,461,15.93867,15.99938
1237678598083969347,345.118306914037,3.08371608332057,19.49881,18.56419,18.20785,18.0655,18.00209,7712,301,5,230,4830339941258254336,STAR,-0.000288656,4290,55527,834,16.50969,16.85631
1237678598085017658,347.547525143083,3.18723123008838,18.90787,17.98462,17.69791,17.57287,17.57473,7712,301,5,246,12718262520944809984,STAR,-0.0007333827,11296,58425,353,16.2788,16.51489
1237678598086656032,351.210728257446,3.15207596848825,16.43946,15.54226,15.20029,15.06798,15.00593,7712,301,5,271,4823537818210162688,STAR,-0.0001504354,4284,55863,664,13.748,13.78155
1237678598086656058,351.245218143618,3.11334481294408,17.91099,16.93559,16.61223,16.49038,16.41756,7712,301,5,271,12710337515556722688,STAR,7.536981E-06,11289,58398,194,15.17297,15.34086
1237678598086787228,351.604108802331,3.07247360588037,18.23172,17.28213,16.9667,16.84638,16.80779,7712,301,5,273,4823561457710159872,STAR,-0.0007965188,4284,55863,750,15.64353,15.87343
1237678598086852704,351.63606436646,3.21991199827143,19.00185,18.08242,17.72218,17.5949,17.53793,7712,301,5,274,12710317174591608832,STAR,-0.000407991,11289,58398,120,16.54735,16.71634
1237678598087114887,352.298746246347,3.11602883816721,19.17469,18.25474,17.90811,17.74792,17.69856,7712,301,5,278,4823605438175270912,STAR,-0.0007359713,4284,55863,910,16.65407,16.37137
1237678598089081006,356.843453345539,3.17101251406849,19.17785,18.26304,17.964,17.85842,17.79978,7712,301,5,308,4819090287636011008,STAR,-0.0001564778,4280,55503,868,16.88017,17.88708
1237678598089474094,357.751048455985,3.17875825430153,18.78551,17.77949,17.38606,17.23369,17.17459,7712,301,5,314,9841615454510274560,STAR,-0.000339294,8741,57390,452,15.82925,15.80285
1237678598089670658,358.082669904784,3.13053598952286,17.48867,16.58697,16.24329,16.11341,16.06072,7712,301,5,317,4816796156658210816,STAR,-0.001140358,4278,55505,714,14.81139,14.6908
1237678598089670876,358.188306092637,3.11840646697396,19.36265,19.34971,19.50668,19.63066,19.93931,7712,301,5,317,4816793133001234432,QSO,0.02205117,4278,55505,703,20.36841,17.96504
1237678598089736278,358.328508192388,3.12349843817941,17.51173,16.51615,16.16146,16.00316,15.95275,7712,301,5,318,9841592089888184320,STAR,-0.0005149841,8741,57390,367,14.69381,14.64436
1237678617399722087,318.591498321896,0.617500890647376,19.15342,18.12099,17.73074,17.56192,17.50282,7717,301,1,53,10313257568777295872,STAR,-0.0007467006,9160,57656,52,16.3504,17.04619
1237678617400246321,319.768690052332,0.629028680380767,17.84327,16.76938,16.36094,16.19007,16.13216,7717,301,1,61,1111364130574460928,STAR,-0.0001517877,987,52523,367,14.87508,14.80596
1237678617430261767,28.3452451265277,1.15272057495031,19.24035,16.93087,15.9423,15.59679,15.4084,7717,301,1,519,1693498094995400704,STAR,-3.690426E-05,1504,52940,526,13.60114,13.6397
1237678617430720529,29.4619048314254,1.14133196030659,19.12752,18.24691,17.89149,17.72719,17.70502,7717,301,1,526,8255248037552871424,STAR,-0.0006567324,7332,56683,545,16.46431,16.12466
1237678617430786114,29.614078438064,1.04469180403303,18.39655,17.41665,17.14714,17.05958,17.04017,7717,301,1,527,8255281847535425536,STAR,0.0003701375,7332,56683,668,15.67662,15.62838
1237678617430786116,29.6295240823634,1.07131641629769,18.07587,16.36027,15.73658,15.54219,15.4645,7717,301,1,527,8255281572657518592,STAR,-1.780367E-05,7332,56683,667,13.93686,13.97634
1237678617431310363,30.7523019487651,1.02561514232782,18.28717,17.14012,16.73511,16.59625,16.55691,7717,301,1,535,8255350841890068480,STAR,0.0002044379,7332,56683,919,15.33462,15.39158
1237678617431375916,30.887222067625,1.18870964120799,18.18911,16.89469,16.42161,16.24627,16.18549,7717,301,1,536,8255357438959835136,STAR,4.085216E-06,7332,56683,943,14.77563,14.72066
1237678617432948841,34.5942946837072,0.922024720260782,19.10487,16.65576,15.5801,15.18435,14.97414,7717,301,1,560,8256374762143766528,STAR,5.795922E-05,7333,56686,548,13.03899,13.08465
1237646796526388032,119.980872490782,-0.347917955208897,19.53206,17.34067,16.47169,16.15176,15.98508,308,301,2,91,8389153986226444288,STAR,4.377228E-05,7451,56739,268,14.24252,14.33567
1237648704589267245,211.303749764853,0.0839239243676028,19.55278,19.09956,19.10658,18.74196,18.6603,752,301,4,452,340130376959682560,QSO,0.5417845,302,51688,395,14.37559,13.43409
1237648704589725752,212.332703051818,0.14834330235902,18.56063,19.01776,19.57571,20.01021,20.09951,752,301,4,459,4542077131325462528,STAR,-0.0002923853,4034,55635,716,21.23902,22.95483
1237648704593854581,221.704945540367,0.126831250300237,17.5851,16.64632,16.34442,16.2149,16.16444,752,301,4,522,3275374848464939008,STAR,-5.083714E-07,2909,54653,480,15.01974,15.11295
1237648704593854599,221.73363088768,0.0387275918171784,16.81096,15.53693,15.06481,14.9075,14.8363,752,301,4,522,3303444005479540736,STAR,-1.018551E-05,2934,54626,195,13.4234,13.47506
1237648704594116652,222.271184275593,0.177552268293459,19.14602,18.15613,17.82858,17.70603,17.66971,752,301,4,526,3303531691531855872,STAR,-0.0001629794,2934,54626,514,16.59842,16.29201
1237648704594378866,222.923555463402,0.135548338571389,17.40322,16.38622,16.01161,15.86868,15.80709,752,301,4,530,3275406459424237568,STAR,0.0001170971,2909,54653,595,14.46132,14.54282
1237648704595230762,224.848352841065,0.010337404682819,18.48796,17.55045,17.24175,17.12707,17.0925,752,301,4,543,349114216659052544,STAR,-8.590985E-06,310,51990,310,16.0555,15.8982
1237648721752293486,144.998827415925,0.398380635539266,19.33671,18.65442,18.00413,17.60736,17.41602,756,301,4,195,536088923177248768,GALAXY,0.1970315,476,52314,584,14.77932,14.35666
1237648721759895894,162.429302152639,0.40792837816712,18.83524,17.16768,16.47272,16.13477,15.87662,756,301,4,311,310853959432562688,GALAXY,0.0385818,276,51909,384,13.58125,13.61125
1237648721761075388,165.1259462979,0.315284667744178,19.32,17.5111,16.55099,16.11748,15.7727,756,301,4,329,311993328340068352,GALAXY,0.1087708,277,51908,433,13.29822,13.13648
1237648721770643531,187.004721438381,0.312259417932891,18.37898,17.68864,17.46709,17.18015,17.23526,756,301,4,475,325518972004886528,GALAXY,0.1166661,289,51990,487,14.80683,14.52157
1237648721770840125,187.421021321033,0.253430551913542,18.69479,17.77945,17.36283,17.17497,17.01219,756,301,4,478,325533815411861504,GALAXY,0.02306678,289,51990,541,14.82481,14.77627
1237648721784799463,219.271514651277,0.228740253638914,19.57678,18.20648,17.39457,16.93184,16.58047,756,301,4,691,345767022900045824,GALAXY,0.1386269,307,51663,421,13.73697,13.50041
1237648721786110246,222.306284614556,0.401917896860257,19.42636,19.13075,18.88763,18.70452,18.67721,756,301,4,711,346930855941269504,QSO,0.440696,308,51662,559,14.87975,14.03593
1237648721788404070,227.568628713608,0.398666120865824,19.15206,18.20064,17.76346,17.42592,17.35575,756,301,4,746,350271722072598528,GALAXY,0.1048496,311,51665,425,14.76847,14.60001
1237648721790435636,232.128030022419,0.294498568247119,19.30869,18.97735,18.85721,18.4624,18.87657,756,301,4,777,352582071014680576,GALAXY,0.1136046,313,51673,638,16.5672,16.3569
1237649961380872276,48.8247602534781,-8.16699942197067,19.44393,18.43291,18.1162,17.98857,17.95942,1045,301,1,98,3587172435079831552,STAR,-0.0009960067,3186,54853,201,16.71409,16.94958
1237649961384083517,56.2985534762156,-7.2873012147166,18.17829,16.56252,15.97625,15.75814,15.66933,1045,301,1,147,2308097614865786880,STAR,0.0001282166,2050,53401,10,14.19081,14.25142
1237649961384083616,56.2885847507164,-7.30067609532843,19.35442,18.98046,18.9187,19.01319,18.88418,1045,301,1,147,520169637279721472,QSO,0.840133,462,51909,14,14.91917,13.94565
1237649961385066561,58.468017222222,-6.91168126625608,18.64199,17.27612,16.70073,16.46189,16.34742,1045,301,1,162,8166275280329267200,STAR,8.946297E-05,7253,56598,448,14.8115,14.83044
1237649961385197574,58.697122822826,-6.86863898311299,15.88371,14.81842,14.61121,14.56611,14.57537,1045,301,1,164,8166267033992058880,STAR,0.0002209208,7253,56598,418,13.48858,13.52465
1237649961385984048,60.5364926269814,-6.68312147984521,17.68145,15.96268,15.33199,15.12238,15.02553,1045,301,1,176,8166166153800210432,STAR,-0.0001761579,7253,56598,51,13.52702,13.58675
1237649961386377353,61.506023644065,-6.42817085302769,19.39381,18.02212,17.41652,17.19206,17.0871,1045,301,1,182,3554504019617619968,STAR,0.0001488679,3157,54802,138,15.2674,15.21334
1237649961386639362,61.9901156397066,-6.37791124868692,18.0272,16.55822,15.93304,15.65956,15.53269,1045,301,1,186,3554478181094367232,STAR,4.280722E-05,3157,54802,44,13.87217,13.90845
1237649961387163793,63.2298887911106,-6.20287670017563,17.80025,17.63647,17.56347,17.32292,17.30996,1045,301,1,194,523553659208886272,QSO,1.685265,465,51910,37,14.29327,12.83446
1237650371552542840,172.783420298027,-1.64164071809831,18.53264,17.4039,16.78535,16.39504,16.19352,1140,301,5,133,368262766512859136,GALAXY,0.1345099,327,52294,340,13.42219,13.13791
1237650371555950731,180.692049440175,-1.79240572889995,17.48069,16.31429,15.79191,15.50007,15.23702,1140,301,5,185,372821892718946304,GALAXY,0.01951499,331,52368,542,12.95051,12.84753
1237650797287702887,132.324183002091,0.916772328317215,18.24553,16.78551,16.07953,15.67505,15.37856,1239,301,6,80,525958840743651328,GALAXY,0.06716337,467,51901,595,12.77177,12.6811
1237650797293994195,146.777925432119,1.03958690086452,19.28378,17.28391,16.22545,15.75459,15.38213,1239,301,6,176,299645808096077824,GALAXY,0.0864859,266,51630,569,12.61945,12.51007
1237651539777945773,143.031489567527,61.927156600028,19.15149,19.11183,18.71611,18.54552,17.89108,1412,301,5,46,547281120136292352,QSO,0.2922775,486,51910,341,13.92198,12.93882
1237651539778207859,143.986886008961,62.213797265017,19.46448,19.01132,18.53319,18.23554,17.84551,1412,301,5,50,547290740863035392,QSO,0.4084939,486,51910,376,13.28889,12.06562
1237651539782729798,165.385783288073,66.9597612254199,19.4892,18.301,17.75135,17.39151,17.16933,1412,301,5,119,551815781285914624,GALAXY,0.1120085,490,51929,454,14.56691,14.30619
